"DETECT_EQUIP_NO","POSITION_NO","BAR_CODE","LOAD_CURRENT","PF","AVE_ERR"
"2","18","3730001000000411654979","05","01","-0.0155"
"18","2","3730001000000411856663","05","01","-0.0033"
"18","14","3730001000000411857998","05","01","-0.0044"
"18","20","3730001000000411860530","05","01","-0.0188"
"15","49","3730001000000411616915","05","01","+0.0133"
"15","56","3730001000000411615758","05","01","+0.0166"
"15","58","3730001000000411615772","05","01","+0.0222"
"18","1","3730001000000411725082","05","01","+0.0122"
"18","4","3730001000000411748722","05","01","+0.0022"
"13","6","3730001000000411743895","05","01","+0.0300"
"13","12","3730001000000411778354","05","01","+0.0044"
"13","16","3730001000000411743284","05","01","+0.0066"
"13","17","3730001000000411764050","05","01","+0.0166"
"13","26","3730001000000411778057","05","01","+0.0288"
"12","24","3730001000000411548087","05","01","-0.2582"
"3","6","3730001000000411649968","05","01","+0.0100"
"12","31","3730001000000411547592","05","01","+0.0233"
"12","32","3730001000000411546342","05","01","+0.0455"
"12","39","3730001000000411546397","05","01","+0.0200"
"12","47","3730001000000411617189","05","01","+0.0122"
"10","14","3730001000000411779962","05","01","-0.0200"
"10","20","3730001000000411792718","05","01","+0.0022"
"10","33","3730001000000411793548","05","01","-0.0155"
"10","36","3730001000000411794040","05","01","-0.0155"
"12","2","3730001000000411833961","05","01","-0.0344"
"1","16","3730001000000411840174","05","01","+0.0044"
"4","3","3730001000000411744359","05","01","+0.0066"
"4","6","3730001000000411745059","05","01","-0.0155"
"4","12","3730001000000411843939","05","01","-0.0400"
"4","13","3730001000000411764401","05","01","-0.0300"
"4","14","3730001000000411743437","05","01","-0.0177"
"4","22","3730001000000411743789","05","01","-0.0089"
"20","6","3730001000000411821920","05","01","+0.0433"
"20","10","3730001000000411736118","05","01","+0.0189"
"16","4","3730001000000411798499","05","01","-0.0211"
"1","18","3730001000000411517014","05","01","-0.0244"
"1","21","3730001000000411516994","05","01","+0.0055"
"1","24","3730001000000411598907","05","01","+0.0311"
"1","27","3730001000000411513566","05","01","+0.0088"
"1","30","3730001000000411513405","05","01","+0.0200"
"5","5","3730001000000411648756","05","01","+0.0133"
"5","8","3730001000000411527242","05","01","+0.0333"
"5","13","3730001000000411527198","05","01","-0.0022"
"5","21","3730001000000411632182","05","01","+0.0066"
"5","32","3730001000000411634629","05","01","+0.0155"
"5","34","3730001000000411649371","05","01","+0.0333"
"7","46","3730001000000411553920","05","01","+0.0045"
"7","56","3730001000000411547400","05","01","-0.0067"
"7","57","3730001000000411620950","05","01","-0.0100"
"12","4","3730001000000411831509","05","01","+0.0500"
"12","8","3730001000000411857882","05","01","-0.0199"
"12","14","3730001000000411831219","05","01","+0.0122"
"12","26","3730001000000411831035","05","01","+0.0155"
"6","41","3730001000000411571153","05","01","+0.0611"
"6","43","3730001000000411576950","05","01","+0.0200"
"6","44","3730001000000411743307","05","01","+0.0266"
"6","46","3730001000000411747329","05","01","+0.0578"
"15","47","3730001000000411617929","05","01","+0.0200"
"14","4","3730001000000411573676","05","01","+0.0600"
"1","15","3730001000000411850845","05","01","+0.0122"
"1","20","3730001000000411847203","05","01","+0.0278"
"1","30","3730001000000411851491","05","01","+0.0467"
"1","36","3730001000000411861216","05","01","-0.0144"
"1","40","3730001000000411857820","05","01","+0.0178"
"1","45","3730001000000411850838","05","01","+0.1379"
"1","49","3730001000000411849023","05","01","+0.0344"
"1","51","3730001000000411847043","05","01","+0.0444"
"1","55","3730001000000411831622","05","01","+0.0389"
"13","43","3730001000000411592202","05","01","+0.1280"
"13","47","3730001000000411515102","05","01","+0.0545"
"13","54","3730001000000411593360","05","01","+0.0379"
"5","18","3730001000000411567484","05","01","+0.0233"
"5","27","3730001000000411574789","05","01","+0.0133"
"5","29","3730001000000411573126","05","01","+0.0555"
"5","45","3730001000000411573553","05","01","-0.0044"
"5","46","3730001000000411574550","05","01","+0.0411"
"5","49","3730001000000411575663","05","01","-0.0166"
"5","54","3730001000000411577490","05","01","+0.0055"
"5","51","3730001000000411573072","05","01","+0.0467"
"19","39","3730001000000411745110","05","01","-0.0100"
"19","43","3730001000000411748104","05","01","-0.0144"
"19","55","3730001000000411747855","05","01","+0.0211"
"7","2","3730001000000411518110","05","01","-0.0477"
"8","10","3730001000000411568825","05","01","+0.0556"
"8","18","3730001000000411569891","05","01","+0.0489"
"8","34","3730001000000411594336","05","01","+0.0444"
"8","24","3730001000000411603823","05","01","+0.0055"
"8","32","3730001000000411603946","05","01","-0.0111"
"8","43","3730001000000411603922","05","01","+0.0022"
"8","53","3730001000000411600549","05","01","+0.0545"
"13","4","3730001000000411552770","05","01","+0.0355"
"17","12","3730001000000411818340","05","01","+0.0288"
"17","14","3730001000000411817817","05","01","+0.0100"
"17","22","3730001000000411817770","05","01","0.0000"
"17","54","3730001000000411817275","05","01","+0.0178"
"17","57","3730001000000411816698","05","01","+0.0433"
"13","42","3730001000000411754273","05","01","+0.0178"
"10","4","3730001000000411828585","05","01","-0.0433"
"2","4","3730001000000411602024","05","01","+0.0022"
"2","10","3730001000000411601973","05","01","+0.0111"
"2","11","3730001000000411601614","05","01","+0.0400"
"2","15","3730001000000411601621","05","01","-0.0055"
"2","17","3730001000000411454975","05","01","+0.0433"
"6","57","3730001000000411605803","05","01","-0.0300"
"3","27","3730001000000411637903","05","01","-0.0011"
"3","42","3730001000000411520618","05","01","+0.0144"
"3","45","3730001000000411638887","05","01","+0.0378"
"3","50","3730001000000411564421","05","01","+0.1324"
"3","53","3730001000000411541514","05","01","-0.0233"
"14","9","3730001000000411519735","05","01","+0.0189"
"7","23","3730001000000411574963","05","01","-0.0244"
"7","41","3730001000000411577339","05","01","-0.0067"
"7","60","3730001000000411548308","05","01","-0.0122"
"5","48","3730001000000411526870","05","01","+0.0378"
"5","57","3730001000000411526467","05","01","+0.0489"
"5","1","3730001000000411571504","05","01","+0.1528"
"15","6","3730001000000411603342","05","01","+0.0077"
"15","10","3730001000000411601416","05","01","-0.0022"
"15","16","3730001000000411603199","05","01","+0.0155"
"10","15","3730001000000411823078","05","01","-0.0044"
"10","16","3730001000000411713980","05","01","+0.0222"
"10","18","3730001000000411727208","05","01","+0.0089"
"5","5","3730001000000411559274","05","01","+0.0111"
"5","25","3730001000000411561222","05","01","+0.1669"
"5","27","3730001000000411560355","05","01","-0.0177"
"5","29","3730001000000411560157","05","01","+0.0211"
"5","36","3730001000000411560294","05","01","+0.0100"
"9","49","3730001000000411782979","05","01","+0.1903"
"9","57","3730001000000411807092","05","01","+0.0389"
"9","59","3730001000000411781231","05","01","+0.0344"
"15","14","3730001000000411856779","05","01","+0.0378"
"13","5","3730001000000411638061","05","01","+0.0633"
"13","8","3730001000000411609719","05","01","+0.0567"
"13","18","3730001000000411631116","05","01","+0.0011"
"6","12","3730001000000411547455","05","01","+0.0545"
"13","7","3730001000000411519889","05","01","+0.0300"
"13","12","3730001000000411557744","05","01","+0.0078"
"16","8","3730001000000411797348","05","01","+0.0166"
"16","25","3730001000000411801830","05","01","-0.0133"
"16","29","3730001000000411797324","05","01","+0.1691"
"16","31","3730001000000411836207","05","01","-0.0011"
"16","32","3730001000000411797294","05","01","+0.0355"
"3","47","3730001000000411763749","05","01","+0.0522"
"13","39","3730001000000411819026","05","01","+0.0634"
"13","54","3730001000000411774943","05","01","+0.0378"
"16","58","3730001000000411835972","05","01","+0.0344"
"8","14","3730001000000411782160","05","01","+0.0433"
"8","18","3730001000000411783372","05","01","+0.0233"
"8","19","3730001000000411804145","05","01","+0.0378"
"8","21","3730001000000411803698","05","01","+0.0222"
"8","23","3730001000000411805074","05","01","+0.0466"
"8","24","3730001000000411804183","05","01","+0.0288"
"8","39","3730001000000411804206","05","01","+0.0489"
"8","42","3730001000000411803650","05","01","+0.0578"
"8","43","3730001000000411782108","05","01","+0.0533"
"17","25","3730001000000411794491","05","01","-0.0244"
"17","29","3730001000000411738303","05","01","-0.0100"
"17","36","3730001000000411793098","05","01","-0.0277"
"10","17","3730001000000411856380","05","01","+0.0344"
"10","20","3730001000000411861629","05","01","-0.0255"
"10","21","3730001000000411857370","05","01","-0.0222"
"10","37","3730001000000411842758","05","01","-0.0144"
"6","46","3730001000000411826871","05","01","+0.0022"
"4","3","3730001000000411641610","05","01","-0.0244"
"4","24","3730001000000411520809","05","01","-0.0322"
"4","34","3730001000000411521042","05","01","-0.0677"
"4","48","3730001000000411522971","05","01","-0.0100"
"11","4","3730001000000411611750","05","01","+0.0389"
"17","6","3730001000000411517410","05","01","-0.0033"
"17","25","3730001000000411517342","05","01","-0.0300"
"17","30","3730001000000411517489","05","01","-0.0055"
"17","32","3730001000000411619688","05","01","+0.0200"
"17","37","3730001000000411516390","05","01","-0.0055"
"17","45","3730001000000411508784","05","01","+0.0044"
"12","10","3730001000000411508456","05","01","-0.0267"
"12","12","3730001000000411650070","05","01","-0.1099"
"12","32","3730001000000411651152","05","01","-0.0211"
"12","46","3730001000000411651121","05","01","-0.0100"
"12","47","3730001000000411508388","05","01","-0.0211"
"12","58","3730001000000411652975","05","01","-0.0111"
"12","59","3730001000000411653255","05","01","-0.0377"
"15","42","3730001000000411619947","05","01","-0.0033"
"15","48","3730001000000411525194","05","01","+0.0589"
"15","50","3730001000000411618230","05","01","+0.0055"
"15","58","3730001000000411620226","05","01","+0.0600"
"9","6","3730001000000411594404","05","01","+0.0478"
"9","15","3730001000000411569457","05","01","+0.0167"
"9","16","3730001000000411570705","05","01","+0.0344"
"2","32","3730001000000411574253","05","01","+0.0044"
"2","40","3730001000000411654443","05","01","+0.0411"
"2","44","3730001000000411655679","05","01","+0.0078"
"2","45","3730001000000411654368","05","01","+0.0255"
"2","48","3730001000000411654429","05","01","-0.0022"
"2","51","3730001000000411634728","05","01","+0.0522"
"1","40","3730001000000411514266","05","01","+0.0144"
"1","41","3730001000000411513573","05","01","-0.0077"
"1","47","3730001000000411517939","05","01","+0.0011"
"1","48","3730001000000411600051","05","01","+0.0211"
"1","49","3730001000000411518271","05","01","-0.0077"
"1","52","3730001000000411600044","05","01","+0.0789"
"7","27","3730001000000411789893","05","01","-0.0222"
"7","32","3730001000000411786519","05","01","-0.0200"
"7","44","3730001000000411790707","05","01","-0.0411"
"7","59","3730001000000411790530","05","01","+0.0133"
"14","6","3730001000000411747459","05","01","+0.0200"
"14","8","3730001000000411745639","05","01","+0.0355"
"12","7","3730001000000411775728","05","01","-0.0133"
"12","10","3730001000000411757960","05","01","+0.0467"
"12","13","3730001000000411777012","05","01","+0.0277"
"12","21","3730001000000411775865","05","01","-0.0233"
"12","36","3730001000000411763602","05","01","+0.0111"
"12","37","3730001000000411776220","05","01","+0.0211"
"12","40","3730001000000411777425","05","01","+0.0567"
"12","43","3730001000000411758141","05","01","+0.0011"
"12","44","3730001000000411777456","05","01","+0.0133"
"16","3","3730001000000411829216","05","01","+0.0144"
"16","4","3730001000000411829247","05","01","+0.0100"
"16","5","3730001000000411829179","05","01","+0.0300"
"16","10","3730001000000411828875","05","01","+0.0122"
"7","36","3730001000000411711986","05","01","+0.0122"
"7","39","3730001000000411712006","05","01","+0.0266"
"7","43","3730001000000411861896","05","01","-0.0100"
"7","47","3730001000000411710927","05","01","-0.0022"
"7","55","3730001000000411861681","05","01","-0.0688"
"7","57","3730001000000411856953","05","01","-0.0355"
"10","26","3730001000000411854812","05","01","-0.0311"
"10","42","3730001000000411854690","05","01","-0.0155"
"10","43","3730001000000411854751","05","01","-0.0577"
"10","45","3730001000000411852528","05","01","+0.0044"
"10","54","3730001000000411852283","05","01","-0.0078"
"10","55","3730001000000411760052","05","01","-0.0255"
"15","5","3730001000000411618520","05","01","+0.0133"
"15","7","3730001000000411617141","05","01","-0.0066"
"15","10","3730001000000411616892","05","01","+0.0077"
"15","11","3730001000000411528935","05","01","+0.0122"
"15","18","3730001000000411527389","05","01","+0.0078"
"15","25","3730001000000411778620","05","01","+0.1357"
"15","29","3730001000000411618421","05","01","-0.0277"
"9","2","3730001000000411777517","05","01","+0.0466"
"9","3","3730001000000411777173","05","01","+0.0500"
"9","16","3730001000000411777852","05","01","+0.0511"
"9","19","3730001000000411799960","05","01","+0.0011"
"9","21","3730001000000411776299","05","01","-0.0033"
"9","23","3730001000000411778767","05","01","+0.0055"
"9","30","3730001000000411799588","05","01","-0.0055"
"9","32","3730001000000411799977","05","01","+0.0122"
"9","38","3730001000000411778699","05","01","+0.0355"
"19","15","3730001000000411835002","05","01","-0.0111"
"19","17","3730001000000411759599","05","01","-0.0377"
"19","19","3730001000000411834968","05","01","-0.0488"
"1","9","3730001000000411516963","05","01","+0.0022"
"4","46","3730001000000411535551","05","01","-0.0177"
"4","49","3730001000000411629724","05","01","+0.1235"
"4","57","3730001000000411563257","05","01","-0.0033"
"4","58","3730001000000411592004","05","01","+0.0288"
"7","24","3730001000000411590208","05","01","-0.0122"
